Time_Earth,Flux_Earth
1770.327476582054,20800240.0
1770.3288654687515,20798432.0
1770.3302543554498,20798272.0
1770.3316432421495,20797244.0
1770.3330321288508,20798866.0
1770.3344210155537,20799892.0
1770.3358099022569,20802662.0
1770.3371987889611,20803190.0
1770.3385876756668,20806730.0
1770.3399765623733,20806070.0
1770.3413654490814,20810164.0
1770.3427543357905,20810312.0
1770.3441432225006,20810178.0
1770.3455321092129,20810920.0
1770.346920995926,20808448.0
1770.3483098826405,20810390.0
1770.349698769356,20807234.0
1770.3510876560722,20805402.0
1770.3524765427894,20804370.0
1770.3538654295078,20799758.0
1770.3552543162277,20796360.0
1770.356643202949,20795204.0
1770.358032089672,20791720.0
1770.359420976395,20786304.0
1770.3608098631194,20783892.0
1770.362198749612,20778936.0
1770.363587636339,20777496.0
1770.3649765230666,20773052.0
1770.3663654097957,20774708.0
1770.3677542965265,20772486.0
1770.3691431832588,20772880.0
1770.3705320699914,20775312.0
1770.371920956725,20780228.0
1770.3733098434602,20779532.0
1770.3746987301963,20783820.0
1770.3760876169338,20786408.0
1770.3774765036721,20789070.0
1770.3788653901802,20789492.0
1770.3802542769224,20795888.0
1770.3816431636646,20796618.0
1770.3830320504078,20799428.0
1770.3844209371523,20797992.0
1770.3858098238977,20799784.0
1770.3871987106445,20801286.0
1770.3885875973922,20802420.0
1770.3899764841415,20800858.0
1770.3913653706595,20799400.0
1770.392754257412,20801502.0
1770.3941431441644,20797374.0
1770.395532030918,20798168.0
1770.396920917673,20797138.0
1770.3983098044291,20796674.0
1770.3996986911866,20795690.0
1770.4010875777124,20794488.0
1770.4024764644726,20793100.0
1770.4038653512343,20792624.0
1770.4052542379961,20792946.0
1770.4066431247593,20791600.0
1770.408032011524,20791514.0
1770.4094208982901,20791172.0
1770.4108097848248,20789938.0
1770.4121986715927,20790528.0
1770.4135875583625,20792252.0
1770.4149764451333,20796568.0
1770.416365331905,20798772.0
1770.4177542186776,20803234.0
1770.4191431052186,20802634.0
1770.4205319919936,20809340.0
1770.4219208787697,20808474.0
1770.423309765547,20814416.0
1770.4246986523265,20814816.0
1770.4260875388738,20817674.0
1770.427476425655,20820288.0
1770.428865312437,20822814.0
1770.4302541992201,20822380.0
1770.4316430860044,20826914.0
1770.433031972557,20823948.0
1770.434420859344,20826690.0
1770.435809746132,20825730.0
1770.4371986329218,20827356.0
1770.43858751948,20827820.0
1770.439976406272,20828368.0
1770.4413652930652,20828256.0
1770.4427541798593,20830506.0
1770.4441430666543,20828776.0
1770.4455319532178,20831676.0
1770.446920840015,20831354.0
1770.4483097268142,20831184.0
1770.4496986136146,20833458.0
1770.451087500183,20829796.0
1770.452476386985,20829830.0
1770.4538652737883,20831150.0
1770.4552541605926,20830050.0
1770.4566430471652,20830248.0
1770.458031933972,20829476.0
1770.459420820781,20826234.0
1770.4608097075907,20826486.0
1770.4621985941683,20823272.0
1770.4635874809796,20821630.0
1770.4649763677924,20816848.0
1770.4663652543732,20815172.0
1770.4677541411882,20809598.0
1770.4691430280052,20807812.0
1770.4705319148238,20804180.0
1770.4719208014105,20802054.0
1770.47330968823,20798286.0
1770.474698575051,20794186.0
1770.4760874616402,20794654.0
1770.4774763484636,20792976.0
1770.478865235288,20790500.0
1770.4802541221138,20788632.0
1770.4816430087076,20789904.0
1770.4830318955362,20788540.0
1770.484420782366,20791824.0
1770.4858096689636,20794934.0
1770.4871985557952,20795654.0
1770.488587442628,20797412.0
1770.489976329229,20799208.0
1770.491365216064,20800910.0
1770.4927541029,20801344.0
1770.4941429895055,20799316.0
1770.4955318763448,20801022.0
1770.4969207631843,20802810.0
1770.4983096497926,20801608.0
1770.4996985366354,20800326.0
1770.5010874234792,20800638.0
1770.5024763100907,20799150.0
1770.5038651969367,20797574.0
1770.5052540837842,20798084.0
1770.5066429704,20798984.0
1770.508031857249,20796420.0
1770.5094207438667,20798468.0
1770.510809630718,20797842.0
1770.512198517571,20796640.0
1770.5135874041919,20795196.0
1770.514976291047,20795204.0
1770.516365177904,20796712.0
1770.5177540645293,20794462.0
1770.5191429513877,20792508.0
1770.520531838015,20792998.0
1770.5219207248756,20790838.0
1770.523309611738,20793540.0
1770.5246984983685,20787862.0
1770.5260873852328,20791184.0
1770.5274762718655,20789806.0
1770.5288651587337,20790676.0
1770.5302540456032,20790692.0
1770.5316429322397,20788812.0
1770.53303181911,20795082.0
1770.5344207057487,20796116.0
1770.5358095926213,20795892.0
1770.5371984794951,20798582.0
1770.5385873661376,20799326.0
1770.5399762530144,20799950.0
1770.5413651396598,20800094.0
1770.5427540265384,20801204.0
1770.5441429131852,20800676.0
1770.545531800066,20802138.0
1770.5469206867156,20802504.0
1770.5483095735988,20802916.0
1770.5496984604836,20802178.0
1770.551087347137,20797914.0
1770.5524762340244,20801116.0
1770.5538651206796,20799532.0
1770.555254007569,20802184.0
1770.5566428942263,20800124.0
1770.5580317811182,20801978.0
1770.5594206677786,20801156.0
1770.5608095546731,20799634.0
1770.5621984413362,20798552.0
1770.563587328233,20796392.0
1770.5649762151304,20795486.0
1770.5663651017965,20798144.0
1770.5677539886963,20793964.0
1770.5691428753642,20794850.0
1770.5705317622662,20795676.0
1770.5719206489368,20791330.0
1770.5733095358414,20794398.0
1770.574698422515,20792064.0
1770.5760873094225,20786012.0
1770.5774761960977,20793630.0
1770.5788650830068,20794354.0
1770.5802539696842,20793256.0
1770.581642856596,20794684.0
1770.583031743276,20795370.0
1770.58442063019,20793932.0
1770.5858095168728,20797554.0
1770.5871984035568,20801944.0
1770.5885872904753,20802502.0
1770.5899761771616,20802620.0
1770.5913650640814,20803288.0
1770.5927539507697,20805298.0
1770.5941428376918,20805492.0
1770.5955317243822,20805610.0
1770.5969206113075,20805182.0
1770.598309498001,20803088.0
1770.599698384928,20802436.0
1770.601087271623,20800194.0
1770.6024761585525,20800352.0
1770.60386504525,20797584.0
1770.6052539319485,20796682.0
1770.6066428188813,20795144.0
1770.6080317055832,20792384.0
1770.609420592519,20790206.0
1770.6108094792226,20787208.0
1770.6121983661599,20786742.0
1770.6135872528657,20782748.0
1770.6149761395727,20779408.0
1770.6163650265137,20781896.0
1770.6177539132239,20781416.0
1770.619142800168,20781258.0
1770.6205316868802,20781962.0
1770.6219205738266,20782440.0
1770.6233094605404,20789066.0
1770.6246983472558,20789852.0
1770.6260872342052,20793232.0
1770.627476120923,20796598.0
1770.6288650078743,20799524.0
1770.6302538945943,20802192.0
1770.6316427813163,20802222.0
1770.633031668272,20808930.0
1770.6344205549954,20815154.0
1770.6358094417199,20817836.0
1770.6371983286788,20822008.0
1770.6385872154056,20824120.0
1770.6399761023665,20819534.0
1770.6413649890958,20826718.0
1770.6427538758273,20827578.0
1770.6441427627924,20827758.0
1770.6455316495255,20825198.0
1770.64692053626,20824376.0
1770.6483094232287,20827948.0
1770.649698309965,20825222.0
1770.6510871969358,20823672.0
1770.6524760836744,20821662.0
1770.653864970415,20820410.0
1770.6552538573899,20817878.0
1770.6566427441321,20815856.0
1770.6580316308755,20816766.0
1770.659420517853,20813536.0
1770.660809404599,20811026.0
1770.662198291346,20807596.0
1770.663587178327,20805038.0
1770.6649760650762,20800938.0
1770.6663649518277,20798798.0
1770.6677538388128,20796852.0
1770.6691427255657,20796112.0
1770.6705316123196,20793268.0
1770.671920499075,20791068.0
1770.6733093860641,20793230.0
1770.6746982728218,20793802.0
1770.6760871595814,20797628.0
1770.6774760465755,20799074.0
1770.6788649333373,20799078.0
1770.6802538200998,20802414.0
1770.681642707096,20806332.0
1770.6830315938605,20806782.0
1770.6844204806264,20809332.0
1770.6858093673934,20810340.0
1770.6871982543944,20812284.0
1770.6885871411644,20815020.0
1770.689976027936,20811084.0
1770.6913649149403,20816076.0
1770.6927538017133,20813866.0
1770.6941426884873,20816420.0
1770.6955315752625,20813796.0
1770.696920462272,20816656.0
1770.6983093490496,20816940.0
1770.699698235829,20816664.0
1770.7010871226096,20813280.0
1770.7024760096235,20814804.0
1770.703864896406,20811406.0
1770.70525378319,20808486.0
1770.7066426699755,20808724.0
1770.7080315569942,20808360.0
1770.7094204437813,20802936.0
1770.7108093305692,20802288.0
1770.7121982173594,20801852.0
1770.7135871043836,20799608.0
1770.7149759911754,20800876.0
1770.7163648779683,20795796.0
1770.7177537647622,20793810.0
1770.7191426515574,20791708.0
1770.720531538587,20791612.0
1770.7219204253845,20789376.0
1770.7233093121838,20786782.0
1770.7246981989847,20785638.0
1770.7260870857858,20783700.0
1770.727475972821,20783438.0
1770.7288648596245,20779314.0
1770.730253746429,20780470.0
1770.731642633235,20779272.0
1770.7330315200422,20780016.0
1770.7344204070844,20780378.0
1770.735809293895,20781786.0
1770.737198180706,20781762.0
1770.7385870675175,20785632.0
1770.7399759543305,20785280.0
1770.7413648413774,20787890.0
1770.7427537281926,20790544.0
1770.7441426150092,20792218.0
1770.7455315018276,20794606.0
1770.746920388647,20798420.0
1770.748309275467,20799034.0
1770.749698162521,20801154.0
1770.7510870493434,20802286.0
1770.7524759361668,20803370.0
1770.7538648229913,20802896.0
1770.7552537098175,20803704.0
1770.7566425966443,20801248.0
1770.7580314834731,20801988.0
1770.7594203705362,20800068.0
1770.7608092573669,20800458.0
1770.7621981441985,20799478.0
1770.7635870310323,20799812.0
1770.7649759178669,20798914.0
1770.7663648047023,20798760.0
1770.7677536915387,20797072.0
1770.76914257861,20795322.0
1770.7705314654493,20795002.0
1770.7719203522895,20792202.0
1770.7733092391306,20790566.0
1770.774698125973,20790960.0
1770.7760870128166,20789890.0
1770.777475899661,20787948.0
1770.778864786507,20789104.0
1770.7802536733548,20789402.0
1770.7816425604365,20791782.0
1770.7830314472858,20791406.0
1770.7844203341365,20793914.0
1770.7858092209883,20793102.0
1770.787198107841,20794078.0
1770.7885869946952,20794736.0
1770.7899758815506,20798774.0
1770.7913647684077,20799694.0
1770.7927536552666,20800198.0
1770.7941425421263,20802862.0
1770.7955314289861,20804726.0
1770.7969203158473,20806874.0
1770.7983092027098,20810608.0
1770.799698089806,20811750.0
1770.8010869766708,20814770.0
1770.8024758635372,20812952.0
1770.8038647504052,20814390.0
1770.8052536372734,20815424.0
1770.8066425241427,20811840.0
1770.8080314110134,20810426.0
1770.809420297885,20810666.0
1770.8108091847582,20807318.0
1770.8121980716323,20806702.0
1770.8135869585074,20802758.0
1770.8149758453849,20800424.0
1770.816364732263,20797844.0
1770.8177536191417,20796090.0
1770.819142506022,20793260.0
1770.8219202797861,20790440.0
1770.8233091666702,20786064.0
1770.824698053555,20787842.0
1770.8260869404414,20788438.0
1770.8274758273294,20788984.0
1770.8288647142176,20789194.0
1770.830253601107,20789210.0
1770.8316424879974,20791684.0
1770.8330313748893,20794754.0
1770.8344202617823,20793962.0
1770.8358091486764,20796888.0
1770.8371980355723,20799316.0
1770.8385869224696,20799592.0
1770.8399758093672,20802834.0
1770.8413646962658,20804330.0
1770.842753583166,20802628.0
1770.8441424700673,20806300.0
1770.8455313569698,20807406.0
1770.8469202438732,20805956.0
1770.8483091307785,20806992.0
1770.8496980176858,20807322.0
1770.8510869045936,20806612.0
1770.8524757915018,20806336.0
1770.8538646784114,20807100.0
1770.8552535653218,20805874.0
1770.8566424522335,20806532.0
1770.8580313391465,20800744.0
1770.8594202260608,20804692.0
1770.8608091129765,20805552.0
1770.8621979998939,20804524.0
1770.8635868868116,20804390.0
1770.8649757737303,20803764.0
1770.8663646604175,20800812.0
1770.8677535473387,20801422.0
1770.869142434261,20801476.0
1770.8705313211844,20798128.0
1770.87192020811,20799010.0
1770.8733090950366,20797728.0
1770.8746979819637,20794248.0
1770.8760868688917,20797840.0
1770.8774757558213,20798904.0
1770.8788646427527,20803110.0
1770.8802535296852,20803256.0
1770.881642416618,20801818.0
1770.8830313035528,20806838.0
1770.884420190256,20804892.0
1770.8858090771926,20806154.0
1770.88719796413,20806730.0
1770.888586851069,20804300.0
1770.889975738009,20800864.0
1770.8913646249503,20804018.0
1770.8927535118924,20803312.0
1770.894142398837,20802978.0
1770.8955312857822,20802484.0
1770.8969201724954,20799574.0
1770.8983090594425,20798958.0
1770.8996979463907,20799248.0
1770.9010868333398,20797184.0
1770.9024757202908,20796506.0
1770.9038646072424,20798196.0
1770.9052534941952,20798140.0
1770.906642381151,20798786.0
1770.9080312678748,20795788.0
1770.9094201548312,20801268.0
1770.9108090417888,20796760.0
1770.9121979287477,20801858.0
1770.9135868157077,20802626.0
1770.914975702669,20799722.0
1770.9163645893984,20801926.0
1770.9177534763626,20803092.0
1770.9191423633279,20804896.0
1770.920531250294,20804714.0
1770.921920137261,20807162.0
1770.9233090242294,20807368.0
1770.924697910966,20807116.0
1770.9260867979365,20806424.0
1770.9274756849081,20808600.0
1770.928864571882,20810890.0
1770.9302534588567,20809480.0
1770.9316423458322,20811096.0
1770.9330312325758,20816274.0
1770.9344201195534,20816678.0
1770.9358090065332,20817700.0
1770.9371978935137,20818104.0
1770.938586780495,20817996.0
1770.9399756672449,20816518.0
1770.9413645542293,20818270.0
1770.942753441214,20818910.0
1770.9441423281999,20819310.0
1770.945531215187,20817406.0
1770.9469201019424,20816396.0
1770.9483089889318,20814404.0
1770.9496978759225,20811148.0
1770.9510867629142,20811408.0
1770.952475649675,20809834.0
1770.9538645366697,20805538.0
1770.9552534236652,20801990.0
1770.9566423106617,20800106.0
1770.9580311976595,20797512.0
1770.9594200844253,20793962.0
1770.9608089714254,20792622.0
1770.9621978584264,20789986.0
1770.9635867454303,20790040.0
1770.9649756322024,20791130.0
1770.9663645192072,20793070.0
1770.9677534062132,20794706.0
1770.96914229322,20794950.0
1770.9705311799955,20798718.0
1770.971920067005,20799002.0
1770.9733089540155,20802534.0
1770.974697841028,20804940.0
1770.976086727809,20802170.0
1770.977475614823,20804600.0
1770.9788645018382,20804410.0
1770.9802533886218,20805540.0
1770.9816422756396,20803238.0
1770.9830311626583,20804396.0
1770.9844200496786,20803854.0
1770.9858089364675,20802126.0
1770.9871978234905,20803104.0
1770.988586710514,20798178.0
1770.989975597306,20801290.0
1770.9913644843318,20801234.0
1770.9927533713596,20802922.0
1770.9941422583886,20804626.0
1770.9955311451852,20803732.0
1770.9969200322157,20804974.0
1770.9983089192483,20806324.0
1770.9996978060492,20808162.0
1771.0010866930834,20806514.0
1771.0024755801187,20805732.0
1771.0038644669223,20806254.0
1771.00525335396,20804596.0
1771.0066422409986,20802526.0
1771.008031127806,20800774.0
1771.0094200148478,20800146.0
1771.0108089018909,20800120.0
1771.0121977887015,20796786.0
1771.0135866757462,20794996.0
1771.014975562792,20792006.0
1771.0163644496065,20789652.0
1771.0177533366546,20787440.0
1771.0191422237042,20785362.0
1771.0205311105233,20781530.0
1771.0219199975763,20781902.0
1771.0233088846292,20780748.0
1771.0246977714507,20778532.0
1771.026086658506,20778552.0
1771.0274755455625,20778546.0
1771.0288644323873,20779794.0
1771.030253319446,20778072.0
1771.0316422062742,20780068.0
1771.033031093336,20782414.0
1771.0344199803983,20782542.0
1771.0358088672292,20786550.0
1771.0371977542939,20788396.0
1771.0385866413596,20791206.0
1771.0399755281937,20795176.0
1771.041364415262,20797278.0
1771.0427533020986,20799270.0
1771.0441421891699,20801766.0
1771.0455310762425,20807176.0
1771.0469199630827,20809574.0
1771.0483088501574,20810332.0
1771.0496977370003,20815486.0
1771.051086624077,20820024.0
1771.0524755111546,20822342.0
1771.0538643980008,20822078.0
1771.0552532850813,20825810.0
1771.0566421719304,20829656.0
1771.0580310590126,20829286.0
1771.0594199458635,20832102.0
1771.0608088329482,20831836.0
1771.0621977200342,20832784.0
1771.0635866068885,20833654.0
1771.0649754939766,20829886.0
1771.066364380834,20828988.0
1771.0677532679254,20827706.0
1771.0691421547842,20827606.0
1771.0705310418773,20823776.0
1771.0719199289713,20822652.0
1771.0733088158338,20820472.0
1771.07469770293,20817784.0
1771.0760865897958,20818948.0
1771.0774754768959,20817106.0
1771.0788643637638,20817552.0
1771.080253250865,20816534.0
1771.0816421377344,20818252.0
1771.083031024838,20817054.0
1771.0844199117098,20817926.0
1771.0858087988158,20817260.0
1771.0871976859228,20819946.0
1771.0885865727985,20819326.0
1771.0899754599084,20824176.0
1771.0913643467868,20824402.0
1771.0927532338985,20823952.0
1771.0941421207788,20824248.0
1771.0955310078928,20823104.0
1771.0969198947755,20825610.0
1771.0983087818918,20822026.0
1771.0996976687766,20818042.0
1771.1010865558962,20818572.0
1771.102475442784,20815740.0
1771.103864329906,20815376.0
1771.1052532167962,20813664.0
1771.1066421039197,20807326.0
1771.1080309908116,20807046.0
1771.1094198779374,20807968.0
1771.1108087648315,20805692.0
1771.1121976519605,20803972.0
1771.1135865388578,20802592.0
1771.1149754259884,20800510.0
1771.1163643128873,20800710.0
1771.1177532000202,20801278.0
1771.1191420869213,20804510.0
1771.120530973824,20803474.0
1771.1219198609604,20804036.0
1771.1233087478658,20806196.0
1771.1246976350055,20808404.0
1771.1260865219126,20811404.0
1771.1274754090537,20813042.0
1771.1288642959635,20811782.0
1771.1302531831068,20812212.0
1771.1316420700193,20814392.0
1771.133030957166,20813652.0
1771.1344198440802,20813538.0
1771.1358087309966,20814036.0
1771.1371976181465,20810058.0
1771.1385865050643,20809298.0
1771.1399753922162,20807740.0
1771.1413642791363,20804962.0
1771.1427531662903,20799892.0
1771.1441420532126,20799582.0
1771.145530940369,20797770.0
1771.1469198272946,20791164.0
1771.1483087142212,20787150.0
1771.1496976013814,20785066.0
1771.1510864883096,20779914.0
1771.152475375472,20775232.0
1771.1538642624025,20771566.0
1771.1552531493346,20770164.0
1771.1566420365004,20768000.0
1771.1580309234353,20769586.0
1771.159419810605,20766852.0
1771.160808697542,20768034.0
1771.1621975844798,20767098.0
1771.1635864716518,20770696.0
1771.1649753585918,20771346.0
1771.166364245766,20772972.0
1771.1677531327084,20776658.0
1771.1691420196526,20779062.0
1771.170530906831,20782550.0
1771.171919793777,20784738.0
1771.173308680957,20788038.0
1771.1746975679055,20791472.0
1771.1760864548548,20793308.0
1771.1774753420384,20797610.0
1771.17886422899,20801192.0
1771.180253115943,20802846.0
1771.181642003131,20807296.0
1771.183030890087,20808256.0
1771.1844197770438,20815238.0
1771.1858086642342,20817924.0
1771.1871975511938,20820502.0
1771.1885864381545,20824832.0
1771.1899753253488,20824870.0
1771.191364212311,20828834.0
1771.192753099508,20828956.0
1771.1941419864738,20830146.0
1771.1955308734398,20829516.0
1771.1969197606395,20829896.0
1771.198308647608,20829528.0
1771.1996975345776,20828214.0
1771.2010864217812,20825070.0
1771.202475308753,20822442.0
1771.2038641957265,20819078.0
1771.2052530827013,20812668.0
1771.2066419699097,20810524.0
1771.2080308568864,20805290.0
1771.209419743864,20799464.0
1771.210808631076,20793424.0
1771.212197518056,20786508.0
1771.213586405037,20782020.0
1771.2149752922537,20778476.0
1771.2163641792388,20774494.0
1771.2177530662234,20773788.0
1771.2191419534424,20771372.0
1771.2205308404295,20770102.0
1771.2219197274178,20770468.0
1771.2233086144072,20771792.0
1771.2246975016308,20773422.0
1771.2260863886227,20774912.0
1771.2274752756161,20776304.0
1771.228864162844,20775970.0
1771.2302530498393,20778620.0
1771.2316419368358,20778480.0
1771.2330308238338,20784242.0
1771.2344197110654,20783942.0
1771.2358085980657,20787118.0
1771.2371974850669,20789664.0
1771.23858637207,20790880.0
1771.239975259307,20793730.0
1771.2413641463127,20796348.0
1771.242753033319,20799388.0
1771.2441419203265,20802012.0
1771.2455308075675,20803830.0
1771.246919694577,20806348.0
1771.2483085815875,20806802.0
1771.2496974686003,20807432.0
1771.2510863558466,20811524.0
1771.2524752428608,20810718.0
1771.2538641298763,20810062.0
1771.2552530168928,20811532.0
1771.2566419041432,20810586.0
1771.2580307911621,20809906.0
1771.2594196781822,20807660.0
1771.2608085652041,20809780.0
1771.2621974522274,20809566.0
1771.2635863394837,20809060.0
1771.2649752265083,20807694.0
1771.2663641135343,20806934.0
1771.2677530005617,20804374.0
1771.2691418878233,20800200.0
1771.2705307748536,20798956.0
1771.2719196618843,20795374.0
1771.2733085489167,20794594.0
1771.2746974359502,20791060.0
1771.2760863232174,20791172.0
1771.2774752102528,20790612.0
1771.2788640972894,20790412.0
1771.280252984327,20791684.0
1771.281641871366,20793648.0
1771.2830307586387,20794490.0
1771.2844196456808,20797010.0
1771.2858085327239,20802290.0
1771.2871974197674,20802886.0
1771.2885863068122,20807808.0
1771.289975193858,20812918.0
1771.291364081138,20814976.0
1771.2927529681863,20815280.0
1771.294141855236,20817798.0
1771.2955307422872,20825722.0
1771.2969196293402,20823082.0
1771.298308516394,20827670.0
1771.299697403681,20829106.0
1771.3010862907363,20830708.0
1771.302475177793,20834256.0
1771.3038640648506,20834916.0
1771.3052529519096,20834900.0
1771.30664183897,20834438.0
1771.308030726032,20835250.0
1771.3094196133272,20834120.0
1771.310808500391,20834686.0
1771.3121973874556,20831784.0
1771.3135862745214,20828442.0
1771.3149751615888,20830432.0
1771.3163640486569,20825090.0
1771.317752935727,20823064.0
1771.3191418227982,20823362.0
1771.320530710103,20816716.0
1771.321919597176,20814734.0
1771.3233084842507,20811020.0
1771.324697371327,20809656.0
1771.3260862584034,20807908.0
1771.327475145481,20804720.0
1771.32886403256,20805248.0
1771.3302529196405,20802304.0
1771.3316418067227,20800136.0
1771.333030694038,20801348.0
1771.3344195811212,20800638.0
1771.3358084682059,20798348.0
1771.3371973552921,20801470.0
1771.338586242379,20801848.0
1771.3399751294676,20802756.0
1771.3413640165575,20802938.0
1771.3427529036487,20804116.0
1771.3441417907404,20803334.0
1771.3455306778337,20803488.0
1771.3469195649277,20804024.0
1771.3483084522559,20803184.0
1771.3496973393524,20800994.0
1771.3510862264507,20799100.0
1771.352475113551,20799692.0
1771.3538640006518,20797610.0
1771.3552528877528,20796772.0
1771.3566417748552,20792158.0
1771.3580306619588,20791666.0
1771.3594195490634,20790036.0
1771.3608084361692,20787020.0
1771.3621973232764,20783252.0
1771.3635862103854,20780520.0
1771.3649750974955,20781758.0
1771.3663639846063,20782274.0
1771.367752871718,20781264.0
1771.369141758831,20781816.0
1771.3705306459449,20779700.0
1771.3719195330605,20781808.0
1771.3733084201767,20783284.0
1771.3746973072946,20785842.0
1771.376086194414,20794712.0
1771.3774750817681,20789036.0
1771.37886396889,20793776.0
1771.3802528560125,20794244.0
1771.381641743136,20798746.0
1771.383030630261,20799482.0
1771.3844195173867,20803668.0
1771.3858084045137,20805880.0
1771.3871972916427,20808778.0
1771.3885861787728,20808612.0
1771.3899750659032,20811486.0
1771.391363953035,20812850.0
1771.392752840168,20811684.0
1771.3941417273022,20813432.0
1771.3955306144373,20810858.0
1771.3969195015738,20810618.0
1771.3983083887122,20808318.0
1771.3996972758516,20808412.0
1771.4010861629918,20806202.0
1771.4024750501328,20803266.0
1771.403863937276,20800720.0
1771.40525282442,20800168.0
1771.406641711332,20797422.0
1771.4080305984778,20795898.0
1771.4094194856254,20792940.0
1771.4108083727745,20792878.0
1771.412197259924,20793326.0
1771.4135861470743,20791320.0
1771.4149750342262,20791860.0
1771.4163639213791,20789536.0
1771.4177528085331,20793242.0
1771.4191416956887,20793744.0
1771.420530582845,20797380.0
1771.4219194700033,20798992.0
1771.4233083571626,20800280.0
1771.4246972443227,20802214.0
1771.426086131484,20802746.0
1771.4274750186464,20805940.0
1771.4288639058097,20808540.0
1771.4302527929744,20809666.0
1771.4316416801412,20811122.0
1771.4330305673095,20813184.0
1771.4344194544783,20814374.0
1771.435808341415,20817202.0
1771.4371972285855,20817402.0
1771.438586115757,20819148.0
1771.43997500293,20818484.0
1771.4413638901042,20818372.0
1771.4427527772793,20820940.0
1771.4441416644565,20820740.0
1771.4455305516349,20821216.0
1771.4469194388137,20821910.0
1771.4483083259936,20821032.0
1771.4496972131749,20820108.0
1771.4510861001243,20821240.0
1771.4524749873076,20817316.0
1771.4538638744925,20816504.0
1771.455252761679,20814592.0
1771.4566416488667,20814142.0
1771.4580305360557,20812290.0
1771.4594194232457,20810800.0
1771.460808310436,20808446.0
1771.462197197628,20806518.0
1771.463586084588,20804744.0
1771.4649749717819,20802364.0
1771.466363858977,20801304.0
1771.4677527461745,20800644.0
1771.4691416333726,20798990.0
1771.4705305205716,20797468.0
1771.4719194077713,20795318.0
1771.4733082949724,20796110.0
1771.4746971819418,20796858.0
1771.4760860691456,20799168.0
1771.47747495635,20801766.0
1771.4788638435566,20804774.0
1771.4802527307643,20805344.0
1771.4816416179724,20808854.0
1771.483030505182,20810732.0
1771.4844193921604,20814736.0
1771.4858082793726,20815454.0
1771.4871971665857,20816330.0
1771.4885860537997,20818890.0
1771.4899749410156,20818606.0
1771.4913638282326,20820974.0
1771.4927527152174,20819626.0
1771.494141602436,20818032.0
1771.495530489656,20819890.0
1771.4969193768773,20820218.0
1771.4983082640995,20818026.0
1771.4996971513228,20818316.0
1771.5010860383154,20817270.0
1771.502474925542,20818104.0
1771.5038638127687,20814236.0
1771.505252699997,20814956.0
1771.5066415872263,20816056.0
1771.5080304744567,20815854.0
1771.5094193614557,20815376.0
1771.5108082486893,20817490.0
1771.512197135924,20814640.0
1771.5135860231599,20811440.0
1771.514974910397,20813704.0
1771.5163637974017,20813442.0
1771.5177526846403,20813426.0
1771.5191415718805,20811912.0
1771.5205304591213,20811034.0
1771.5219193461307,20809808.0
1771.5233082333743,20809646.0
1771.5246971206195,20806852.0
1771.526086007866,20805164.0
1771.5274748951128,20804988.0
1771.5288637821284,20805418.0
1771.5302526693777,20803834.0
1771.5316415566283,20802882.0
1771.5330304438799,20800192.0
1771.5344193309,20801374.0
1771.5358082181547,20802090.0
1771.5371971054112,20801100.0
1771.5385859926682,20801606.0
1771.539974879926,20799200.0
1771.5413637669517,20798312.0
1771.5427526542114,20801842.0
1771.5441415414725,20800730.0
1771.545530428735,20800830.0
1771.5469193157662,20800804.0
1771.5483082030316,20799484.0
1771.5496970902973,20797662.0
1771.5510859773312,20796434.0
1771.5524748645994,20795372.0
1771.553863751869,20794432.0
1771.555252639139,20793818.0
1771.556641526178,20793456.0
1771.558030413451,20790910.0
1771.5594193007255,20788432.0
1771.5608081880014,20787140.0
1771.5621970750449,20785734.0
1771.5635859623223,20783572.0
1771.5649748496019,20783762.0
1771.5663637366497,20780828.0
1771.5677526239306,20781444.0
1771.5691415112128,20780848.0
1771.570530398497,20779182.0
1771.5719192855495,20777650.0
1771.5733081728351,20777752.0
1771.5746970601222,20778114.0
1771.5760859471773,20777084.0
1771.5774748344666,20777740.0
1771.578863721757,20776478.0
1771.5802526090488,20777080.0
1771.5816414961093,20782530.0
1771.583030383404,20784802.0
1771.5844192706993,20785208.0
1771.5858081577626,20787124.0
1771.58719704506,20790072.0
1771.588585932359,20792488.0
1771.5899748194258,20796482.0
1771.5913637067274,20797392.0
1771.5927525940313,20801566.0
1771.5941414811025,20801180.0
1771.5955303684068,20804370.0
1771.5969192557127,20804682.0
1771.598308142787,20805060.0
1771.5996970300948,20805444.0
1771.6010859174041,20806726.0
1771.6024748044817,20805558.0
1771.6038636917933,20805960.0
1771.605252579107,20807062.0
1771.6066414661886,20806776.0
1771.6080303535036,20805362.0
1771.6094192408202,20804434.0
1771.6108081279046,20804304.0
1771.6121970152233,20801538.0
1771.613585902543,20799964.0
1771.6149747896313,20799530.0
1771.616363676955,20797728.0
1771.617752564047,20797136.0
1771.6191414513714,20795458.0
1771.620530338697,20796594.0
1771.621919225791,20796194.0
1771.6233081131193,20796782.0
1771.6246970004484,20799794.0
1771.626085887546,20802012.0
1771.6274747748782,20803218.0
1771.6288636619788,20808088.0
1771.6302525493127,20808926.0
1771.631641436648,20809664.0
1771.6330303237514,20811344.0
1771.634419211089,20811998.0
1771.6358080981947,20813542.0
1771.6371969855345,20815050.0
1771.638585872876,20815606.0
1771.639974759986,20815966.0
1771.6413636473296,20815176.0
1771.6427525344418,20815800.0
1771.6441414217884,20812126.0
